"generated_at","topic_id","id.dataset","title.dataset","description.dataset","tags.dataset","created_at.dataset","last_modified.dataset","archived.dataset"
"2026-05-24T19:12:10.404603+00:00","univers-culture","55520f4ac751df7977190c7f","Musées (OSM)","Cette donnée renseigne l’emplacement des musées dans la région Languedoc Roussillon. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville de Montpellier, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap, projet de cartographie libre et collaborative http://www.openstreetmap.fr, ces données sont disponibles sous la licence libre ODbL. Elles sont mises à jour tous les dimanche matin. 

OpenStreetMap est un projet libre de constitution d'une base de données géographique mondiale. L'ajout et la correction des données dans la base sont réalisés de manière collaborative par des contributeurs volontaires. OpenStreetMap est souvent présenté comme &#171; le wikipédia de la cartographie &#187;. 

Le modèle des données brutes d'OpenStreetMap est orienté pour faciliter la contribution par des utilisateurs qui ne sont pas forcément des spécialistes de la géomatique. Les objets géographiques de ce modèle (nodes, ways, relations) ne correspondent pas aux objets habituellement manipulés dans le monde de la géomatique professionnelle. Les valeurs attributaires associées ne sont pas non plus sous la forme habituelle (il s'agit d'un système ouvert de tags permettant plus de souplesse dans la description des objets). 

Pour cette donnée les tags concernés sont les suivants : 

tourism=museum 

Le fichier de données est accompagné d'une fiche descriptive plus complète.","art;collection;culture;musee;openstreetmap;tourisme","2015-05-12T16:33:46.164000+00:00","2015-05-12T16:33:46.164000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","55520f7cc751df7977190c8a","Fréquentation des lieux de culture","Cette donnée renseigne la fréquentation des lieux de culture gérés par la Ville de Montpellier. Dans le détail il s'agit, à partir de 2013, de l'Agora des savoirs au centre Rabelais, mais aussi celle de la comédie du livre, de la panacée, des archives de Montpellier, le cinéma Nestor Burma et le détail des représentations du théâtre Jean Vilar.","art;cinema;culture;exposition;montpellier;theatre","2015-05-12T16:34:36.829000+00:00","2015-05-12T16:34:36.829000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","55520f86c751df7977190c8e","Associations","Liste des associations en contact avec la Ville de Montpellier. Les précédentes données sont archivées dans le fichier zip : VilleMTP_MTP_ListeAssoc_Archives 

Les correspondances des codes quartiers peuvent être faites avec ce fichier : http://opendata.montpelliernumerique.fr/Correspondance-code-quartier-et","action-sociale;association;citoyennete;culture;montpellier;sport","2015-05-12T16:34:46.156000+00:00","2015-05-12T16:34:46.157000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","5552128488ee381e451c0c1e","Cinémas (OSM)","Cette donnée renseigne l’emplacement des cinémas dans la région Languedoc Roussillon. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville de Montpellier, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap, projet de cartographie libre et collaborative http://www.openstreetmap.fr, ces données sont disponibles sous la licence libre ODbL. Elles sont mises à jour tous les dimanche matin. 

OpenStreetMap est un projet libre de constitution d'une base de données géographique mondiale. L'ajout et la correction des données dans la base sont réalisés de manière collaborative par des contributeurs volontaires. OpenStreetMap est souvent présenté comme &#171; le wikipédia de la cartographie &#187;. 

Le modèle des données brutes d'OpenStreetMap est orienté pour faciliter la contribution par des utilisateurs qui ne sont pas forcément des spécialistes de la géomatique. Les objets géographiques de ce modèle (nodes, ways, relations) ne correspondent pas aux objets habituellement manipulés dans le monde de la géomatique professionnelle. Les valeurs attributaires associées ne sont pas non plus sous la forme habituelle (il s'agit d'un système ouvert de tags permettant plus de souplesse dans la description des objets). 

Pour cette donnée les tags concernés sont les suivants : 

amenity=cinema 

Le fichier de données est accompagné d'une fiche descriptive plus complète.","acteur;actrice;art;cinema;culture;film;montpellier;tournage","2015-05-12T16:47:32.179000+00:00","2015-05-12T16:47:32.179000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","5552128988ee381a501c0bf0","Tournages à Montpellier","Cette donnée renseigne les différents films tournés à Montpellier. Elle se divise en deux fichiers distincts. 

Un premier fichier (VilleMTP_MTP_Tournages) sur tous les tournages, quels que soient leurs types (court métrage, clip, documentaire...) ayant eu lieu sur la commune de Montpellier depuis 2011. 

Un second (VilleMTP_MTP_FilmsTournés) uniquement sur les longs métrages. Il s'agit de films dont une ou plusieurs scènes ont été tournées sur la commune de Montpellier et dans des communes voisines depuis 1938. Chaque film est décrit selon son titre, le réalisateur, l'année de tournage, la date de sorties, les lieux de tournages et un lien vers la page Wikipédia du film. 

Afin d'illustrer cette donnée, nous avons réalisé une frise chronologique illustrée par l'affiche de chacun des films. ","acteur;actrice;art;cinema;culture;film;montpellier;tournage","2015-05-12T16:47:37.253000+00:00","2015-05-12T16:47:37.253000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","55798a4ac751df3ae6e57269","Programme vacances–travail (PVT)  ","Le **programme vacances-travail** s’adresse aux jeunes âgé de 18 à 30 ans (35 ans pour l’Argentine et le Canada), et désireux de s’expatrier, durant une durée maximale d’un an, à des fins touristique et culturelle dans l’un des pays partenaires, en ayant la possibilité de travailler sur place pour compléter leurs moyens financiers. 

Le cadre de ce programme est précisé, de manière réciproque, par un accord bilatéral que la France a conclu avec quinze pays ou territoires (à ce jour) : Japon, Nouvelle Zélande, Australie, Canada, Corée du Sud, Russie, Argentine, Hong Kong, Chili, Colombie, Taïwan, Uruguay, Mexique, Brésil et Pérou (entré en vigueur mais pas encore appliqué du fait de la crise Covid).

Le jeu de données actualisé le 23/03/2021 se compose de **trois ressources** : 
- Une notice d'accompagnement présentant la sémantique et les règles de gestion des données ouvertes
- Une ressource ""Liste des accords PVT"" présentant les différents accords signés entre la France et les pays partenaires
- Une ressource ""Historique des PVT"" présentant les éléments quantitatifs de PVT par année et par accord.

Note : un lien identifiant permet de faire le lien entre les deux fichiers. ","accord;culture;education;emploi;expatriation;jeunes;langues;tourisme;travail;vacances-travail","2015-06-11T15:16:58.173000+00:00","2021-04-28T15:57:20.656000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","558abb1ec751df542ba453b9","Usages et pratiques des jeux vidéo - 2014","Chiffres issus d'une étude réalisée en ligne par l'IFOP pour le compte de l'Hadopi (devenue l'Arcom) auprès de 1 016 joueurs de jeux vidéo en ligne (jeux en free-to-play ou jeux payants, que ce soit à l’acte ou par abonnement) de 15 ans et plus, représentatifs du profil établi lors de l’étude de cadrage en terme de caractéristiques socio démographiques (sexe, âge, PCS, catégorie d’agglomération, région) et d’usages de jeux vidéo (types de jeux joués, supports de jeux utilisé, temps passé).

Etude réalisée en ligne du 8 au 15 octobre 2014.

L'IFOP se dégage par ailleurs de toute responsabilité en cas d'erreur ou omission commise lors de la reproduction, ainsi qu’en cas de toute analyse faite par un tiers sur la base de ces données brutes.
","biens-culturels;culture;etude;etude-d-usages;etudes;jeu-video;jeux-video","2015-06-24T16:13:50.496000+00:00","2025-07-01T12:26:58.810000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","5627359288ee38145412613c","Grand Paris Express et lieux culturels ","Ce jeu de données est issu de l'atlas des lieux culturels du Grand Paris réalisé par L'Atelier parisien d'urbanisme (Apur), la Société du Grand Paris (SGP) et la Direction Régionale des Affaires Culturelles d'Ile-de-France (DRAC) dans le cadre de l'étude [Grand Paris Express et lieux culturels](http://www.apur.org/sites/default/files/documents/grand_paris_express_lieux_culturels.pdf). 

Cette base de données a vocation à être partagée et enrichie dans un esprit collaboratif. 
","atlas;atlas-regional;cinema;culture;culture-societe-service-tourisme;grand-paris;grand-paris-express;metropole;musee;musee-de-france;patrimoine;patrimoine-architectural-et-urba;patrimoine-culturel;patrimoine-naturel;salle-d-exposition;salle-de-spectacle;spectacle-vivant;theatre","2015-10-21T08:49:54.137000+00:00","2016-03-14T10:33:24.315000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56392e45c751df71f5dcc3f0","Le patrimoine d'Issy-les-Moulineaux","Ce jeu de données géolocalise les panneaux ""Histoire de la Cité"" et reproduit les textes qui peuvent être lus par les passants dans les rues d'Issy.
Il mentionne d'autres éléments du patrimoine qui ne bénéficient pas d'un panneau. ","culture;culture-societe-service-patrimoi;histoire;mobilier-urbain;panneau;patrimoine","2015-11-03T22:59:33.555000+00:00","2016-03-11T23:40:32.500000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","563c7e1bc751df097fdcc3f1","Les associations à Issy-les-Moulineaux (hors associations sportives OMS)","Ce jeu de données contient de nombreuses informations sur les associations d'Issy-les-Moulineaux: secteurs, noms, description des activités, téléphones, courriels, sites internet, etc. ","anciens-combattants;association;associations;caritatif;commerces;culture;education;emploi;enfance;environnement;famille;formation;handicap;loisirs;personnes-agees;retraites;sante;seniors;solidarite","2015-11-06T11:16:59.599000+00:00","2016-03-16T23:35:49.197000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","5641a8fb88ee3828e7e72046","Inventaire du patrimoine culturel lorrain","Les bases de données documentaires du SRI forment un ensemble cohérent organisé selon le principe suivant : 

La base ""Architecture"" contient un ensemble de notices décrivant chacune un espace ou un édifice dans lequel peuvent être conservées des oeuvres objets mobilier, chacun étant décrit sous forme d'une notice dans la base ""Mobilier"".","architecture;collectivite-territoriale;conseil-regional;culture;lorraine;mobilier;patrimoine","2015-11-10T09:21:15.959000+00:00","2016-02-24T15:34:40.615000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","565db6f2c751df2d32aad370","Aides à la presse","**Cette page présente une compilation des ressources sur les aides à la presse mises à disposition par le ministère de la Culture.**

La presse apporte une contribution essentielle à l’information des citoyens et à la diffusion des courants de pensées et d’opinions. Elle permet une mise en perspective des événements, une confrontation des analyses et aboutit ainsi à la construction d’une véritable conscience culturelle et politique. C’est la raison pour laquelle l’État s’attache, de longue date, à soutenir le secteur. Il est intervenu d’abord de manière indirecte par des tarifs postaux préférentiels, institués dès 1796 durant le Directoire, mais aussi par des mesures fiscales au début du XXème siècle, au premier rang desquelles un taux réduit de taxe sur la valeur ajoutée (TVA). 

Les difficultés économiques croissantes de la presse quotidienne ont justifié à partir des années 1970 la création d’aides directes gérées par le ministère de la Culture et ciblées sur les publications concourant au pluralisme des idées, c’est-à-dire celles qualifiées d’information politique et générale (IPG). Cette notion implique de traiter une diversité de sujets, sans en privilégier un en particulier. En d’autres termes, l’information politique et générale couvre en principe tout le champ de l’actualité, qu’elle soit politique, économique, sociale, scientifique, culturelle, sportive, ou relative à d’autres thèmes divers, pour autant que les informations et les commentaires ainsi apportés tendent à éclairer le jugement des citoyens. Les aides directes ont d’abord bénéficié aux quotidiens nationaux dont le modèle économique et les choix éditoriaux ne permettaient pas d’assurer des recettes de publicité suffisantes. Elles ont progressivement été élargies aux quotidiens locaux dotés de faibles ressources puis aux autres publications nationales (magazines) et locales. Récemment, ce sont les services de presse tout en ligne et les titres en outre-mer qui ont été ajoutés à la liste des publications aidées.   
Ces aides au fonctionnement ont été complétées ensuite par des aides visant à réduire l’impact des coûts du transport dans le prix de vente de la presse et à soutenir la modernisation, la transition numérique ou l’innovation du secteur. 

Le système des aides à la presse s’est donc construit au fil de l’eau, avec le souci constant de préserver le pluralisme, assurer le dynamisme du paysage médiatique français et permettre aux titres de presse de s’adapter à la transformation des usages des lecteurs. 
 
o   Ce soutien au pluralisme et à une information de qualité, aussi bien dans la presse imprimée qu’en ligne, est d’autant plus important dans le contexte actuel de baisse constante des ventes et de défiance envers les médias. Le tirage annuel de la presse quotidienne nationale a en effet baissé de - 64 % entre 2000 et 2021, les recettes de ventes au numéro de l’ensemble de la presse payante ont diminué de – 53 % en vingt ans. Les titres de presse doivent de plus faire face à de nouveaux défis tels que la diminution des revenus publicitaires (- 63 % en vingt ans) accrue par la concurrence des plateformes (GAFAM), la modification des usages et la baisse tendancielle de la lecture. 
 
Détail des aides 2023

Dans ce contexte, le ministère de la Culture a attribué en 2023 un total d’aides directes de 204,7 M€ dont 22,7 M€ au titre des six aides au pluralisme, 133 M€ pour les aides au transport et à la diffusion, 19,1 M€ pour les aides à l’investissement en faveur de la modernisation. De plus, 30 M€ ont été versés dans le cadre d’une aide exceptionnelle visant à compenser la hausse des coûts de production (« aide papier »). Ces aides sont encadrées par des textes réglementaires publiés au Journal officiel. Elles reposent sur des critères objectifs et transparents qui sont les garants de la neutralité et de l’impartialité des décisions d’octroi.  
 
1- Les aides au pluralisme
 
o   En 2023, le ministère de la Culture a versé 22,7 M€ à 374 titres dans le cadre des aides au pluralisme. Ces aides visent à garantir la diversité des médias, essentielle à un paysage médiatique libre et indépendant, constitué d’opinions et d’idées diverses. La préservation du pluralisme des médias répond à une exigence constitutionnelle. Les aides au pluralisme ont notamment pour but de compléter les ressources des titres de presse qui ne disposent pas de recettes publicitaires suffisantes de sorte que la pression des marchés publicitaires ne détermine pas les idées qui auront vocation à s’exprimer dans le débat public. Parmi elles figurent :
 
-         l’aide aux quotidiens nationaux d’information politique et générale à faibles ressources publicitaires, qui, en 2023, a soutenu 7 quotidiens nationaux, par exemple La Croix, L’Humanité ou Libération, pour un montant de 10,4 M€ ;
 
-         l’aide aux publications nationales d'information politique et générale à faibles ressources publicitaires (PFRP) qui cible la presse magazine (Politis, Pèlerin, Causette par exemple) et a permis de soutenir 55 titres pour 4 M€ ;
 
-       l’aide aux quotidiens régionaux, départementaux et locaux d’information politique et générale à faibles ressources de petites annonces, qui a permis de soutenir 12 bénéficiaires parmi lesquels Presse Océan, la Dordogne Libre, ou bien encore La République des Pyrénées pour un montant global de 1,4 M€ ;
 
-         l’aide au pluralisme de la presse périodique, régionale et locale (PPR) a été versée à 232 titres, en grande majorité de presse hebdomadaire régionale (Le Courrier Cauchois, La Manche Libre, L’Echo du Berry par exemple) pour 1,47 M€.
 
-          l’année 2023 marque la troisième année d’existence de l’aide au pluralisme des titres ultramarins dotée de 2 M€ et créée afin de tenir compte du contexte et des difficultés spécifiques rencontrées par les éditeurs de presse en outre-mer. 10 publications ont ainsi été soutenues telles France Antilles en Martinique et Guadeloupe ou bien encore le journal Le Pélican à Saint-Martin. 
 
-          depuis 2022, afin de promouvoir la neutralité des aides quant au support utilisé, les aides du ministère se sont ouvertes aux nouveaux formats avec la création d’une aide dédiée aux services de presse tout en ligne pour compléter les mécanismes traditionnels d’aide aux titres imprimés, attribuées à 58 titres pour un montant total de 4 M€. Les sites d’information Contexte, Africaintelligence, le Huffington Post, Blast-info, par exemple, ont été soutenus au titre de cette nouvelle aide.
 
Une attention particulière est apportée à la presse régionale et locale ainsi qu’à la diffusion dans l’ensemble des territoires. On peut ajouter aux six aides au pluralisme le fonds de soutien aux médias d’information sociale et de proximité (FSMISP), créé en 2016. Cette aide, qui n’est pas cumulable avec les autres aides au pluralisme, cible les médias de proximité et ne concerne pas seulement la presse écrite mais tous les services d’information diffusés par voie électronique (site internet de presse, infolettre, webtélé, webradio…). Cette aide s’inscrit bien dans l’objectif du pluralisme car les médias de proximité soutenus représentent un vecteur d’information et de cohésion sociale. 
131 médias ont été soutenus en 2023, pour un montant de 1,9 million d’euros. La webTV Télédraille, média participatif et citoyen, vecteur de cohésion sociale dans la zone rurale cévenole et lozérienne a ainsi été aidée. De même, certains de ces médias, comme Micro-rebelles dans le bassin minier du Pas-de-Calais, développent l’expression citoyenne et l’information sociale et locale dans des quartiers prioritaires de la politique de la ville (QPV).
 
2- Les aides au transport et à la diffusion de la presse 
 
Les aides au transport et à la diffusion, d’un montant global de 133 M€ en 2023, permettent de réduire le prix de vente final des publications ainsi que de favoriser la plus large diffusion des titres et donc des courants de pensée et d’opinion qu’ils véhiculent.
Fait notable en 2023, la nouvelle aide à l'exemplaire pour les titres de presse postés ou portés a été instituée. Elle vise à inciter à un recours accru au portage de la presse et remplace notamment l’avantage tarifaire postal en tant qu’aide indirecte qui ne figurait pas dans les précédents tableaux des aides.
Ce changement conduit à une augmentation sensible du montant global des aides directes ainsi que du nombre de publications figurant dans le tableau des aides à la presse puisque 42 bénéficiaires de l’aide à l’exemplaire posté ne recevaient jusqu’à présent aucune aide directe. A ces « nouveaux entrants » dans le périmètre des aides s’ajoutent les 30 nouveaux bénéficiaires de l’aide à l’exemplaire porté qui remplace l’aide au portage, avec un budget renforcé (32,6 M€ par rapport à 24 M€)

Ces aides au transport et à la diffusion assurent le maintien d’un réseau efficace de distribution : l’aide à la distribution de la presse quotidienne nationale d’information politique et générale (27 M€ pour 9 titres) et l’aide à l'exemplaire pour les titres de presse postés (73,3 M€ pour 334 titres) ou portés (32,6 M€ pour 149 titres) permettent ainsi de réduire le coût du transport de la presse pour les lecteurs, qu’ils achètent au numéro ou qu’ils soient abonnés. Ces dispositifs permettent ainsi de sauvegarder le système de distribution et de garantir l’accès quotidien aux journaux sur l’ensemble du territoire.

3- Les aides à l’investissement en faveur de la modernisation
 
Le soutien de l’État vise également à renforcer la modernisation et l’investissement, à hauteur de 19,1 M€ au sein de la filière. 
A travers le fonds stratégique pour le développement de la presse (FSDP), l’État cofinance ainsi des projets qui visent à répondre aux défis de la transition numérique et écologique grâce à l’innovation technique, par exemple en matière de développement de l’intelligence artificielle. 

De plus, le soutien de l’État encourage la recherche et le développement ainsi que l’émergence et l’accompagnement de nouveaux acteurs.  Par exemple, la revue L’Iceberg, qui vise à analyser l’actualité environnementale sous un prisme scientifique et apporter des éléments de réflexion sur l’urgence climatique, a bénéficié d’une bourse d’émergence de 50 000€. 

Enfin, les aides à la modernisation renforcent également le lien social inhérent à la présence de points de vente de la presse (kiosques, maisons de la presse, etc.) dans l’espace public, alors que leur nombre a diminué de - 30 % en dix ans (fermeture de 8 370 points de vente entre 2010 et 2020). Dans le cadre de l’aide à la modernisation des diffuseurs, 1 053 marchands de presse ont été soutenus financièrement en 2023 pour améliorer leur espace de vente et leur outil informatique. 

4- L’aide exceptionnelle visant à compenser la hausse des coûts de production

Une aide exceptionnelle de 30 M€ a été instituée en mai 2023 à destination des entreprises de presse affectées par les conséquences économiques et financières de la guerre en Ukraine. Cette aide exceptionnelle vise à compenser en partie l’augmentation importante du coût du papier qui a durement affecté les entreprises de presse, poussant certaines d’entre elles à limiter leur pagination, supprimer des suppléments. Le dispositif mis en place a permis de soutenir 504 publications (204 IPG, 300 non-IPG) correspondant à environ 80% des volumes imprimés en France en 2021 et ainsi d’atténuer les conséquences de l’inflation pour le secteur de la presse. Là encore, cette aide élargit considérablement le périmètre des titres bénéficiaires d’aides directes puisque 307 titres qui en sont bénéficiaires n’avaient aucune aide directe en 2022.

5- Les aides indirectes 
 
Les aides indirectes doivent enfin être mentionnées (84 M€): d’une part, la presse bénéficie d’un taux de TVA dit « super réduit » de 2,1 %, le ministère des finances estimant la dépense fiscale afférente à 60 M€ en 2023 contre 150 M€ en 2022 du fait d’un changement des modalités de calcul, auquel viennent s’ajouter plusieurs dispositifs fiscaux spécifiques, notamment en faveur des diffuseurs de presse, des vendeurs-colporteurs et des porteurs (24 M€). Enfin, la presse, IPG et non IPG, bénéficie de tarifs postaux privilégiés. 

Au total, en 2023, ce sont 809 titres qui ont bénéficié d’aides à la presse (446 en 2022, 431 en 2021, 433 en 2020), en très forte augmentation par rapport à 2022 (+363 titres), en raison, d’une part, de la mise en place de l’aide « papier » et, d’autre part, de l’intégration en tant qu’aide directe de la nouvelle aide à l’exemplaire des titres de presse postés, A rebours de l’idée souvent véhiculée d’une presse aidée aux mains de grandes fortunes, ce sont de nombreuses entreprises de taille modeste qui bénéficient d’un soutien décisif des pouvoirs publics pour assurer leur pérennité. L’ensemble de ces aides permet de garantir que la presse française, exemple particulier en Europe par sa richesse et sa diversité, essentielle au bon fonctionnement de la démocratie et maillon important de la vitalité économique du secteur des médias, continue de se développer au bénéfice de l’ensemble de nos concitoyens

","aide-a-la-presse;aides-a-la-presse;aides-la-presse-ecrite;culture;ministeredelaculture;presse","2015-12-01T16:04:18.896000+00:00","2025-10-23T09:58:51.336000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56a8a593c751df5b7dceae1e","Fréquentation du Domaine de La Roche Jagu","Fréquentation du Domaine de la Roche Jagu : 

- jagu 1 = compteur de l'allée principale menant au château (donc dans le jardin) 
- jagu 2 = compteur placé dans l'allée des camélias 
NB : jagu 1 et jagu 2 comptabilisent des passages de piétons et ne font pas de différence entre les sens d'aller et retour donc une même personne peut être comptée 2 fois. 
- compt4v = compteur placé en entrée de parking comptabilisant les voitures sur une seule direction (aller)","compteur;culture;frequentation;parc;pieton;ploezal;roche-jagu;site-departemental;vehicule","2016-01-27T12:10:11.287000+00:00","2026-03-10T11:16:35.049000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56a8a5bcc751df5b7dceae1f","Fréquentation piétonne du site du Chateau du Guildo","Les vestiges du château fort du Guildo sont situés sur un espace naturel entre terre et mer, à Créhen. Des fouilles archéologiques s'y sont déroulées chaque année de 1995 à l'été 2013. Elles ont permis de reconstituer son histoire. 

L'éco-compteur enregistre les passages piétons dans les 2 sens et ne fait donc pas la distinction en nombre de personnes qui feraient un Aller/retour.","chateau;compteur;crehen;culture;frequentation;le-guildo;pieton;site-departemental","2016-01-27T12:10:52.554000+00:00","2026-03-10T11:17:20.084000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2c1a3a7294d38b88a5a","Agenda des événements - Flourens","Agenda des événements organisés dans la commune de Flourens","agenda;culture;evenement","2015-11-26T09:23:44+00:00","2015-11-26T09:23:44+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2c4b595086d5569cb6e","Ludothèques","Localisation des ludothèques sur le territoire de Toulouse","culture;enfance;equipement;ludotheque","2026-04-30T22:03:20+00:00","2026-04-30T22:03:20+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2c7a3a7294d38b88a60","Prêts annuels de documents du réseau de la Bibliothèque de Toulouse","Depuis 2010, historique des prêts dans toutes les bibliothèques du réseau de la Bibliothèque de Toulouse (BMVR), par type de matériel.","bibliotheque;bm;bmvr;cds;culture;dvds;emprunts;livres;mediatheque;prets;statistiques","2015-06-24T00:00:00+00:00","2021-04-09T15:44:36+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2c7b595086d5569cb71","Etat annuel des Collections de la bibliothèque de Toulouse","Depuis 2013, état des collections dans toutesles bibliothèques du réseau de la Bibliothèque de Toulouse (BMVR), par type de matériel","bibliotheque;bm;bmvr;cds;collections;culture;dvds;livres;mediatheque;statistiques","2015-06-25T00:00:00+00:00","2025-05-22T15:05:52+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2c7b595086d5669cb6f","Top 500 des films les plus empruntés à la Bibliothèque de Toulouse","Depuis 2011, listes des 500 films les plus empruntés dans toutes les bibliothèques du réseau de la Bibliothèque de Toulouse (BMVR), triés par nombre de prêts enregistrés cette année-là.","best-seller;bibliotheque;bm;bmvr;culture;dvds;mediatheque;statistiques","2015-06-25T00:00:00+00:00","2025-06-06T09:27:44+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2c8b595086d5569cb72","Acquisitions de la Bibliothèque de Toulouse","Depuis 2010, historique des acquisitions annuelles dans toutes les bibliothèques du réseau de la Bibliothèque de Toulouse (BMVR) : montant dépensé et nombre d'exemplaires acquis (« reçus »).","achats;acquisitions;bibliotheque;bm;bmvr;cds;culture;dvds;livres;mediatheque;statistiques","2015-06-25T00:00:00+00:00","2025-05-22T15:37:08+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2c9b595086d5669cb71","Théâtres et salles de spectacles","Localisation des théâtres et salles de spectacles sur le territoire de Toulouse et ses environs.","culture","2026-01-01T06:00:34+00:00","2026-01-01T06:00:34+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2cda3a7294d38b88a64","Nouveaux territoires de l'Art - Toulouse Métropole","Localisation des Nouveaux Territoires de l'Art sur la commune de Toulouse et ses environs","culture","2026-05-21T22:01:31+00:00","2026-05-21T22:01:31+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2cfb595086d5569cb78","Galeries d'art et lieux d'exposition - Toulouse","Localisation des galeries d'art et autres lieux d'exposition sur Toulouse et ses environs","art;culture;exposition;galerie","2026-05-21T07:00:55+00:00","2026-05-21T07:00:55+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2d0b595086d5569cb79","Equipements socioculturels de proximité - Toulouse","Localisation des Maisons des Jeunes (MJC), Centres d'animation et Maisons de quartier accueillant des activités culturelles sur la commune de Toulouse.","activite;animation;art;association;culture;jeune;mjc;quartier","2026-05-17T05:15:02+00:00","2026-05-17T05:15:02+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2d2a3a7294d38b88a69","Equipements culturels- Toulouse Métropole","Localisation d'équipements culturels divers sur la commune de Toulouse et ses environs.","art;culture;equipement","2026-05-21T07:00:54+00:00","2026-05-21T07:00:54+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2d5a3a7294d39b88a6b","Usagers inscrits à la Bibliothèque de Toulouse","Depuis 2010, répartition des usagers inscrits dans toutes les bibliothèques du réseau de la Bibliothèque de Toulouse (BMVR), par profil d'emprunteur.","abonnes;bibliotheque;bm;bmvr;culture;inscrits;lecteurs;mediatheque;statistiques;usagers","2015-06-25T00:00:00+00:00","2025-05-22T15:26:24+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2eab595086d5569cb8d","Equipements Culturels","Localisation des infrastructures culturelles de la commune de Balma","culture;culturel;equipement;infrastructure;localisation","2013-02-14T23:00:00+00:00","2013-02-14T23:00:00+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2eba3a7294d39b88a7b","Top 500 des imprimés les plus empruntés à la Bibliothèque de Toulouse","Depuis 2011, listes des 500 imprimés (Périodiques, Albums, Bds, Romans, Polars, Documentaires, etc.) les plus empruntés dans toutes les bibliothèques du réseau de la Bibliothèque de Toulouse (BMVR), triés par nombre de prêts enregistrés cette année-là.","best-seller;bibliotheque;bm;bmvr;culture;livres;mediatheque;statistiques","2015-06-25T00:00:00+00:00","2025-05-22T15:06:06+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","56b0c2edb595086d5669cb8d","Top 500 des CDs les plus empruntés à la Bibliothèque de Toulouse","Depuis 2011, listes des 500 CDs les plus empruntés dans toutes les bibliothèques du réseau de la Bibliothèque de Toulouse (BMVR), triés par nombre de prêts enregistrés cette année-là.","best-seller;bibliotheque;bm;bmvr;cds;culture;mediatheque;statistiques","2015-06-25T00:00:00+00:00","2025-06-06T09:29:45+00:00",""
